country,year,inflation,gdp_growth,inflation_lag1,gdp_growth_lag1,inflation_lag2,gdp_growth_lag2,inflation_lag3,gdp_growth_lag3,dinflation,dgdp
CHL,2002,2.48939816650705,3.20279913520113,3.56910053001466,3.15403492459967,3.84327295706565,4.9716214882971,3.33687917526024,-0.2736313981937,-1.07970236350761,0.04876421060146008
CHL,2003,2.81017875743611,4.72324526861041,2.48939816650705,3.20279913520113,3.56910053001466,3.15403492459967,3.84327295706565,4.9716214882971,0.32078059092905997,1.5204461334092798
CHL,2004,1.05473871403517,6.67425416822923,2.81017875743611,4.72324526861041,2.48939816650705,3.20279913520113,3.56910053001466,3.15403492459967,-1.7554400434009398,1.9510088996188202
CHL,2005,3.0525762138785,5.83704571917758,1.05473871403517,6.67425416822923,2.81017875743611,4.72324526861041,2.48939816650705,3.20279913520113,1.99783749984333,-0.8372084490516496
CHL,2006,3.39201733699405,6.04999082563968,3.0525762138785,5.83704571917758,1.05473871403517,6.67425416822923,2.81017875743611,4.72324526861041,0.3394411231155501,0.21294510646209996
CHL,2007,4.40779938398043,5.16823098528431,3.39201733699405,6.04999082563968,3.0525762138785,5.83704571917758,1.05473871403517,6.67425416822923,1.0157820469863803,-0.8817598403553708
CHL,2008,8.71626873039608,3.78939280635238,4.40779938398043,5.16823098528431,3.39201733699405,6.04999082563968,3.0525762138785,5.83704571917758,4.3084693464156505,-1.3788381789319297
CHL,2009,0.353045178360933,-1.11803723642878,8.71626873039608,3.78939280635238,4.40779938398043,5.16823098528431,3.39201733699405,6.04999082563968,-8.363223552035148,-4.90743004278116
CHL,2010,1.41071107954321,5.85165102224047,0.353045178360933,-1.11803723642878,8.71626873039608,3.78939280635238,4.40779938398043,5.16823098528431,1.057665901182277,6.96968825866925
CHL,2011,3.34121694259301,6.22389678509138,1.41071107954321,5.85165102224047,0.353045178360933,-1.11803723642878,8.71626873039608,3.78939280635238,1.9305058630498,0.37224576285090993
CHL,2012,3.00744840213053,6.15534001855494,3.34121694259301,6.22389678509138,1.41071107954321,5.85165102224047,0.353045178360933,-1.11803723642878,-0.33376854046248017,-0.0685567665364406
CHL,2013,1.78955553984582,3.30850824710085,3.00744840213053,6.15534001855494,3.34121694259301,6.22389678509138,1.41071107954321,5.85165102224047,-1.2178928622847098,-2.84683177145409
CHL,2014,4.71867527854673,1.79264947139259,1.78955553984582,3.30850824710085,3.00744840213053,6.15534001855494,3.34121694259301,6.22389678509138,2.92911973870091,-1.5158587757082598
CHL,2015,4.34877353217046,2.15194249981184,4.71867527854673,1.79264947139259,1.78955553984582,3.30850824710085,3.00744840213053,6.15534001855494,-0.3699017463762697,0.3592930284192499
CHL,2016,3.78619355893118,1.753038749071,4.34877353217046,2.15194249981184,4.71867527854673,1.79264947139259,1.78955553984582,3.30850824710085,-0.5625799732392802,-0.39890375074083995
CHL,2017,2.18271846868521,1.35769537343957,3.78619355893118,1.753038749071,4.34877353217046,2.15194249981184,4.71867527854673,1.79264947139259,-1.6034750902459698,-0.39534337563142996
CHL,2018,2.43488981353054,3.99002947789977,2.18271846868521,1.35769537343957,3.78619355893118,1.753038749071,4.34877353217046,2.15194249981184,0.25217134484532977,2.6323341044601998
CHL,2019,2.55754475703329,0.634367533828438,2.43488981353054,3.99002947789977,2.18271846868521,1.35769537343957,3.78619355893118,1.753038749071,0.12265494350274997,-3.355661944071332
CHL,2020,3.0454908480433,-6.14347479224092,2.55754475703329,0.634367533828438,2.43488981353054,3.99002947789977,2.18271846868521,1.35769537343957,0.4879460910100102,-6.777842326069358
CHL,2021,4.52456838259137,11.3149204879049,3.0454908480433,-6.14347479224092,2.55754475703329,0.634367533828438,2.43488981353054,3.99002947789977,1.4790775345480696,17.45839528014582
CHL,2022,11.643866711056,2.15399356192458,4.52456838259137,11.3149204879049,3.0454908480433,-6.14347479224092,2.55754475703329,0.634367533828438,7.119298328464631,-9.16092692598032
CHL,2023,7.58168251407967,0.521367977246825,11.643866711056,2.15399356192458,4.52456838259137,11.3149204879049,3.0454908480433,-6.14347479224092,-4.062184196976331,-1.632625584677755
CHL,2024,4.29763891572522,2.64431154871538,7.58168251407967,0.521367977246825,11.643866711056,2.15399356192458,4.52456838259137,11.3149204879049,-3.28404359835445,2.122943571468555
COL,1994,22.8462417553045,5.81466190724336,22.4424828533275,5.38540993901029,27.010626623136,4.04492943933556,30.3878204854436,2.00160759559029,0.4037589019769996,0.42925196823306955
COL,1995,20.8917930194849,5.20243759278655,22.8462417553045,5.81466190724336,22.4424828533275,5.38540993901029,27.010626623136,4.04492943933556,-1.9544487358196,-0.6122243144568094
COL,1996,20.7975755127402,2.05585471287195,20.8917930194849,5.20243759278655,22.8462417553045,5.81466190724336,22.4424828533275,5.38540993901029,-0.09421750674470175,-3.1465828799146003
COL,1997,18.4700217119089,3.43029367788374,20.7975755127402,2.05585471287195,20.8917930194849,5.20243759278655,22.8462417553045,5.81466190724336,-2.3275538008313,1.37443896501179
COL,1998,18.6769799276672,0.569784088434517,18.4700217119089,3.43029367788374,20.7975755127402,2.05585471287195,20.8917930194849,5.20243759278655,0.2069582157583021,-2.860509589449223
COL,1999,10.8736870857471,-4.20401524244947,18.6769799276672,0.569784088434517,18.4700217119089,3.43029367788374,20.7975755127402,2.05585471287195,-7.803292841920101,-4.773799330883987
COL,2000,9.22534818585364,2.92486148176778,10.8736870857471,-4.20401524244947,18.6769799276672,0.569784088434517,18.4700217119089,3.43029367788374,-1.64833889989346,7.12887672421725
COL,2001,7.96556090304835,1.67789830787579,9.22534818585364,2.92486148176778,10.8736870857471,-4.20401524244947,18.6769799276672,0.569784088434517,-1.2597872828052905,-1.2469631738919897
COL,2002,6.35150728778871,2.50398046659659,7.96556090304835,1.67789830787579,9.22534818585364,2.92486148176778,10.8736870857471,-4.20401524244947,-1.6140536152596399,0.8260821587208
COL,2003,7.12978862941861,3.91827190322513,6.35150728778871,2.50398046659659,7.96556090304835,1.67789830787579,9.22534818585364,2.92486148176778,0.7782813416299001,1.41429143662854
COL,2004,5.90402005546502,5.33302206759905,7.12978862941861,3.91827190322513,6.35150728778871,2.50398046659659,7.96556090304835,1.67789830787579,-1.22576857395359,1.4147501643739195
COL,2005,5.05101962689696,4.82876110773741,5.90402005546502,5.33302206759905,7.12978862941861,3.91827190322513,6.35150728778871,2.50398046659659,-0.8530004285680599,-0.5042609598616394
COL,2006,4.29342363628925,6.71686869844402,5.05101962689696,4.82876110773741,5.90402005546502,5.33302206759905,7.12978862941861,3.91827190322513,-0.7575959906077099,1.8881075907066096
COL,2007,5.54438485815156,6.73819469090975,4.29342363628925,6.71686869844402,5.05101962689696,4.82876110773741,5.90402005546502,5.33302206759905,1.2509612218623092,0.02132599246573008
COL,2008,6.99688495554511,3.28344618616541,5.54438485815156,6.73819469090975,4.29342363628925,6.71686869844402,5.05101962689696,4.82876110773741,1.4525000973935507,-3.45474850474434
COL,2009,4.20251661216482,1.13964864548062,6.99688495554511,3.28344618616541,5.54438485815156,6.73819469090975,4.29342363628925,6.71686869844402,-2.79436834338029,-2.1437975406847896
COL,2010,2.27200227892011,4.49465897070922,4.20251661216482,1.13964864548062,6.99688495554511,3.28344618616541,5.54438485815156,6.73819469090975,-1.9305143332447101,3.3550103252285997
COL,2011,3.41503344776242,6.94789198173555,2.27200227892011,4.49465897070922,4.20251661216482,1.13964864548062,6.99688495554511,3.28344618616541,1.1430311688423096,2.45323301102633
COL,2012,3.16930188840057,3.91263576716115,3.41503344776242,6.94789198173555,2.27200227892011,4.49465897070922,4.20251661216482,1.13964864548062,-0.24573155936184987,-3.0352562145744
COL,2013,2.01699224310385,5.13399351995672,3.16930188840057,3.91263576716115,3.41503344776242,6.94789198173555,2.27200227892011,4.49465897070922,-1.1523096452967199,1.2213577527955697
COL,2014,2.89883787761735,4.49903000110972,2.01699224310385,5.13399351995672,3.16930188840057,3.91263576716115,3.41503344776242,6.94789198173555,0.8818456345134997,-0.634963518847
COL,2015,4.9898311584953,2.95590137527523,2.89883787761735,4.49903000110972,2.01699224310385,5.13399351995672,3.16930188840057,3.91263576716115,2.0909932808779503,-1.5431286258344898
